14	7	244	1027	20.000000	5	251860	5043	-28.278255	-25.473940	0.029573	0.000027	0.001018	0.000705	0.000064	0.000281	0.001125	
5	66	158	1576	20.000000	5	250743	2963	33.708931	37.435036	0.027494	0.000100	0.000577	0.001031	0.000066	0.000185	0.000934	
15	11	272	917	20.000000	5	250614	6013	-25.714544	-21.761864	0.030664	0.000060	0.000891	0.001184	0.000060	0.000258	0.001370	
3	65	193	1290	20.000000	5	250454	5531	43.575409	47.217850	0.032812	0.000152	0.000959	0.000845	0.000091	0.000296	0.001217	
14	12	244	1014	20.000000	5	248675	17684	-29.014265	-24.100328	0.032040	0.000063	0.000758	0.003998	0.000056	0.000389	0.004508	
3	5	193	1272	20.000000	5	246962	6382	32.512566	37.534065	0.026542	0.000031	0.000530	0.000856	0.000071	0.000277	0.001428	
20	66	155	1576	20.000000	5	246012	8774	24.748606	30.643919	0.027706	0.000104	0.001831	0.001069	0.000088	0.000239	0.001433	
4	13	279	858	20.000000	5	240520	3566	-24.182844	-21.021759	0.022575	0.000040	0.000538	0.000625	0.000047	0.000218	0.000911	
9	66	150	1576	20.000000	5	238127	6040	4.198662	7.873936	0.029993	0.000078	0.000968	0.000950	0.000085	0.000299	0.001561	
2	0	367	643	20.000000	5	236992	6864	-22.152418	-17.944378	0.023700	0.000038	0.000338	0.001004	0.000054	0.000585	0.001481	
2	77	367	643	20.000000	5	236992	6864	-22.152418	-17.944378	0.026975	0.000046	0.000440	0.001134	0.000048	0.000514	0.001293	
7	66	149	1576	20.000000	5	236550	367	27.978735	29.677977	0.030541	0.000122	0.000237	0.000328	0.000065	0.000117	0.000433	
3	2	193	1212	20.000000	5	235322	4673	-31.550911	-27.491013	0.026165	0.000060	0.000717	0.000815	0.000098	0.000200	0.001135	
15	13	272	858	20.000000	5	234507	7346	-25.796961	-23.452007	0.029332	0.000046	0.001493	0.000410	0.000057	0.000191	0.001423	
4	6	279	836	20.000000	5	234360	8144	-23.328075	-20.169538	0.034720	0.000043	0.001555	0.000921	0.000054	0.000314	0.002265	
2	68	367	635	20.000000	5	234048	9230	-20.640261	-16.090322	0.033458	0.000051	0.001231	0.001483	0.000070	0.000504	0.001561	
12	7	226	1027	20.000000	5	233356	3617	-29.582884	-25.566544	0.027288	0.000025	0.000885	0.000515	0.000047	0.000164	0.000844	
12	12	226	1014	20.000000	5	230405	5301	-28.027140	-24.784719	0.028287	0.000044	0.000645	0.000965	0.000089	0.000254	0.001128	
2	1	367	620	20.000000	5	228528	7986	-21.971220	-17.442501	0.023115	0.000039	0.000583	0.000975	0.000082	0.000405	0.001471	
15	6	272	836	20.000000	5	228501	11343	-20.078041	-16.548555	0.018490	0.000017	0.001489	0.001115	0.000111	0.000353	0.002382	
16	7	221	1027	20.000000	5	228216	3581	-27.182165	-24.464458	0.024833	0.000055	0.000199	0.000622	0.000041	0.000165	0.000937	
16	12	221	1014	20.000000	5	225330	5150	-27.077412	-22.481050	0.025639	0.000047	0.001038	0.000543	0.000077	0.000184	0.001216	
14	11	244	917	20.000000	5	224910	3917	-24.428812	-21.402061	0.028966	0.000033	0.000961	0.000246	0.000043	0.000141	0.000712	
19	69	115	1917	20.000000	5	222488	7074	-46.301689	-42.039856	0.019512	0.000112	0.001650	0.000316	0.000069	0.000143	0.001320	
17	66	140	1576	20.000000	5	222357	5540	-15.771893	-12.169971	0.029379	0.000124	0.001464	0.000229	0.000064	0.000180	0.001497	
11	70	300	735	20.000000	5	221536	2416	-21.669809	-18.499994	0.016697	0.000017	0.000600	0.000276	0.000048	0.000193	0.000872	
11	71	300	735	20.000000	5	221536	7955	-22.800987	-19.570946	0.031331	0.000085	0.000641	0.001033	0.000080	0.000466	0.001797	
19	67	115	1890	20.000000	5	219356	10489	-44.892220	-40.351822	0.029589	0.000141	0.000742	0.001465	0.000030	0.000146	0.001586	
18	7	211	1027	20.000000	5	217936	3878	-25.663717	-22.439600	0.027006	0.000078	0.000654	0.000979	0.000055	0.000193	0.000748	
18	12	211	1014	20.000000	5	215180	8154	-25.691294	-21.374907	0.024063	0.000060	0.001351	0.001007	0.000093	0.000340	0.001823	
0	66	133	1576	20.000000	5	211318	5344	26.035116	29.198721	0.029826	0.000173	0.001015	0.000790	0.000041	0.000215	0.001036	
21	66	133	1576	20.000000	5	211318	5344	26.035116	29.198721	0.028258	0.000120	0.000546	0.000802	0.000097	0.000229	0.001274	
14	13	244	858	20.000000	5	210455	4812	-23.525990	-19.926582	0.029084	0.000051	0.000341	0.000654	0.000026	0.000116	0.000744	
12	11	226	917	20.000000	5	208386	3566	-25.349609	-22.546968	0.027255	0.000048	0.000693	0.000481	0.000046	0.000233	0.000892	
13	69	107	1917	20.000000	5	207144	5177	-43.371925	-39.758232	0.017586	0.000037	0.001100	0.000561	0.000071	0.000101	0.001319	
4	70	279	735	20.000000	5	206080	6805	-24.276218	-20.352455	0.016212	0.000014	0.000324	0.001024	0.000053	0.000218	0.001481	
4	71	279	735	20.000000	5	206080	3098	-23.102478	-19.710846	0.023360	0.000019	0.000227	0.000599	0.000075	0.000057	0.000714	
5	65	158	1290	20.000000	5	205269	3479	59.450653	61.228745	0.023701	0.000144	0.000466	0.000890	0.000047	0.000184	0.001061	
14	6	244	836	20.000000	5	205065	9244	-23.711254	-19.851860	0.025639	0.000028	0.001624	0.000828	0.000057	0.000309	0.001625	
13	67	107	1890	20.000000	5	204228	4352	-43.078651	-38.343735	0.026390	0.000134	0.000872	0.000864	0.000084	0.000118	0.000995	
16	11	221	917	20.000000	5	203796	17161	-26.103460	-21.492250	0.026317	0.000025	0.000710	0.002813	0.000027	0.000277	0.002544	
5	5	158	1272	20.000000	5	202407	8320	44.863434	48.944649	0.020277	0.000109	0.001085	0.001297	0.000081	0.000254	0.001891	
20	65	155	1290	20.000000	5	201396	6520	46.090454	50.631691	0.023098	0.000102	0.000987	0.000476	0.000083	0.000253	0.001742	
15	70	272	735	20.000000	5	200928	20353	-2.418818	6.703580	0.027878	0.000172	0.003589	0.002430	0.000200	0.000651	0.005215	
15	71	272	735	20.000000	5	200928	5135	-20.270884	-17.440977	0.028646	0.000048	0.000644	0.001323	0.000060	0.000310	0.001532	
2	76	367	545	20.000000	5	200928	6672	-21.000801	-16.646126	0.025774	0.000081	0.000526	0.000505	0.000020	0.000296	0.000843	
3	7	193	1027	20.000000	5	199432	11197	-23.713026	-19.130409	0.027012	0.000104	0.000719	0.001052	0.000038	0.000228	0.002038	
20	5	155	1272	20.000000	5	198588	7172	33.093208	37.686714	0.018131	0.000030	0.001088	0.000458	0.000054	0.000242	0.001735	
3	12	193	1014	20.000000	5	196910	5258	-26.935640	-24.043875	0.025722	0.000029	0.001044	0.000777	0.000077	0.000179	0.001196	
12	13	226	858	20.000000	5	194993	6829	-23.254169	-21.360037	0.023924	0.000071	0.001055	0.001022	0.000049	0.000443	0.001182	
9	65	150	1290	20.000000	5	194941	3710	25.011740	26.976377	0.022893	0.000129	0.000299	0.001084	0.000076	0.000199	0.000955	
18	11	211	917	20.000000	5	194616	3447	-26.026266	-21.715237	0.025616	0.000071	0.000424	0.000335	0.000027	0.000239	0.000765	
11	0	300	643	20.000000	5	193844	2788	-22.374428	-19.502037	0.021776	0.000037	0.000571	0.000254	0.000035	0.000137	0.000899	
11	77	300	643	20.000000	5	193844	2788	-22.374428	-19.502037	0.024213	0.000039	0.000683	0.000226	0.000038	0.000105	0.000547	
7	65	149	1290	20.000000	5	193650	315	54.809738	56.456177	0.022085	0.000101	0.000276	0.000158	0.000067	0.000112	0.000344	
5	2	158	1212	20.000000	5	192867	7268	-30.521399	-27.584818	0.023968	0.000055	0.000390	0.001097	0.000045	0.000191	0.001475	
9	5	150	1272	20.000000	5	192223	7786	12.436106	16.741655	0.019773	0.000072	0.000844	0.001364	0.000073	0.000224	0.001412	
11	68	300	635	20.000000	5	191436	4689	-21.767971	-19.110420	0.014359	0.000013	0.000186	0.000971	0.000044	0.000283	0.000869	
7	5	149	1272	20.000000	5	190950	299	38.429192	39.253151	0.020542	0.000032	0.000204	0.000117	0.000045	0.000092	0.000211	
16	13	221	858	20.000000	5	190698	2215	-24.429310	-20.923929	0.019573	0.000045	0.000598	0.000424	0.000037	0.000140	0.000539	
12	6	226	836	20.000000	5	189999	6322	-23.369295	-19.010017	0.018513	0.000019	0.001017	0.000401	0.000046	0.000214	0.001258	
20	2	155	1212	20.000000	5	189228	7715	-30.538826	-26.634886	0.025489	0.000115	0.000390	0.001950	0.000051	0.000205	0.001798	
11	1	300	620	20.000000	5	186921	10938	-19.981443	-16.325409	0.025550	0.000055	0.000934	0.001669	0.000084	0.000474	0.001857	
16	6	221	836	20.000000	5	185814	18887	-22.080530	-18.939625	0.017431	0.000019	0.000653	0.003949	0.000059	0.000432	0.003392	
9	2	150	1212	20.000000	5	183163	7798	-32.590015	-27.891741	0.022413	0.000060	0.000662	0.001146	0.000072	0.000260	0.001211	
19	66	115	1576	20.000000	5	182932	3728	45.776367	49.916847	0.023792	0.000075	0.000472	0.000825	0.000047	0.000194	0.001170	
2	64	367	495	20.000000	5	182528	7587	-2.362198	1.150343	0.024597	0.000069	0.000955	0.001235	0.000081	0.000429	0.001341	
18	13	211	858	20.000000	5	182108	3291	-27.037521	-24.337505	0.020088	0.000025	0.000566	0.000616	0.000048	0.000176	0.000649	
17	65	140	1290	20.000000	5	182031	5980	4.956192	7.848328	0.022199	0.000136	0.001761	0.000231	0.000049	0.000220	0.001958	
7	2	149	1212	20.000000	5	181950	6809	-31.695938	-26.616854	0.024919	0.000057	0.000977	0.000939	0.000055	0.000180	0.001735	
14	70	244	735	20.000000	5	180320	13974	-19.332874	-15.883643	0.014373	0.000035	0.002646	0.000734	0.000064	0.000369	0.002306	
14	71	244	735	20.000000	5	180320	5127	-20.775818	-19.526701	0.023113	0.000058	0.000577	0.001062	0.000054	0.000167	0.001051	
4	0	279	643	20.000000	5	180320	10213	-20.272905	-15.834335	0.024563	0.000057	0.001500	0.001378	0.000067	0.000336	0.002142	
4	77	279	643	20.000000	5	180320	10213	-20.272905	-15.834335	0.023445	0.000055	0.001419	0.001526	0.000062	0.000398	0.002687	
17	5	140	1272	20.000000	5	179493	4121	-6.267720	-3.764084	0.017705	0.000055	0.001266	0.000251	0.000052	0.000217	0.000953	
3	11	193	917	20.000000	5	178092	8577	-25.255424	-21.335047	0.022393	0.000075	0.001129	0.000618	0.000053	0.000243	0.002036	
4	68	279	635	20.000000	5	178080	1127	-22.660969	-21.001553	0.014296	0.000050	0.000247	0.000183	0.000035	0.000114	0.000264	
18	6	211	836	20.000000	5	177444	3807	-23.685282	-19.540119	0.024705	0.000069	0.000873	0.000451	0.000058	0.000219	0.001048	
2	8	367	480	20.000000	5	177008	12981	-16.547829	-11.267618	0.023875	0.000115	0.001173	0.002583	0.000068	0.000546	0.002541	
2	9	367	480	20.000000	5	177008	9744	-18.605528	-12.181944	0.023832	0.000065	0.001484	0.001287	0.000054	0.000472	0.001943	
2	75	367	478	20.000000	5	176272	3352	-17.165350	-15.420393	0.023686	0.000047	0.000803	0.000135	0.000036	0.000258	0.000557	
15	0	272	643	20.000000	5	175812	3782	-21.385811	-18.255775	0.024401	0.000089	0.000554	0.000590	0.000052	0.000177	0.000795	
15	77	272	643	20.000000	5	175812	3782	-21.385811	-18.255775	0.023314	0.000046	0.000531	0.000610	0.000052	0.000202	0.000917	
4	1	279	620	20.000000	5	173880	4825	-19.473175	-17.055866	0.021960	0.000017	0.000677	0.001042	0.000094	0.000236	0.000911	
15	68	272	635	20.000000	5	173628	6168	-21.135363	-18.248478	0.014042	0.000035	0.000905	0.001264	0.000044	0.000308	0.001025	
0	65	133	1290	20.000000	5	172994	6760	52.562645	56.185837	0.023237	0.000104	0.000813	0.001165	0.000086	0.000228	0.001595	
21	65	133	1290	20.000000	5	172994	6760	52.562645	56.185837	0.018026	0.000031	0.000863	0.001147	0.000074	0.000193	0.001906	
2	10	367	464	20.000000	5	171120	7556	-16.864605	-11.810307	0.022399	0.000066	0.001070	0.001007	0.000079	0.000367	0.001471	
17	2	140	1212	20.000000	5	171033	18583	-30.196615	-24.137510	0.023575	0.000156	0.001998	0.003193	0.000136	0.000179	0.003122	
0	5	133	1272	20.000000	5	170582	7179	35.571991	39.402893	0.020691	0.000035	0.000738	0.001510	0.000068	0.000192	0.001814	
21	5	133	1272	20.000000	5	170582	7179	35.571991	39.402893	0.020700	0.000061	0.000864	0.001344	0.000074	0.000215	0.002033	
13	66	107	1576	20.000000	5	170316	5954	39.003090	43.809982	0.022569	0.000290	0.001033	0.000823	0.000059	0.000171	0.001477	
15	1	272	620	20.000000	5	169533	13746	-18.242313	-14.172113	0.021855	0.000053	0.002587	0.001275	0.000030	0.000403	0.001930	
2	73	367	458	20.000000	5	168912	9219	-19.630714	-15.018414	0.021444	0.000054	0.001058	0.001840	0.000056	0.000481	0.001954	
12	70	226	735	20.000000	5	167072	3827	-21.668861	-18.353741	0.013790	0.000059	0.000794	0.000225	0.000061	0.000256	0.000924	
12	71	226	735	20.000000	5	167072	7602	-22.073591	-18.107252	0.024326	0.000090	0.001390	0.001095	0.000114	0.000335	0.001978	
6	69	86	1917	20.000000	5	166866	5636	-45.382355	-39.455185	0.019210	0.000048	0.000869	0.000607	0.000074	0.000076	0.001189	
3	13	193	858	20.000000	5	166646	3847	-25.752516	-22.501677	0.018758	0.000022	0.000374	0.000709	0.000038	0.000215	0.001019	
6	67	86	1890	20.000000	5	164517	2585	-40.366463	-39.038643	0.017524	0.000104	0.000723	0.000420	0.000110	0.000141	0.001016	
11	76	300	545	20.000000	5	164346	3622	-19.547342	-16.069469	0.022802	0.000061	0.000922	0.000292	0.000039	0.000202	0.000718	
5	7	158	1027	20.000000	5	163452	7147	-27.582054	-23.985876	0.022809	0.000105	0.001160	0.001192	0.000083	0.000219	0.001302	
16	70	221	735	20.000000	5	163392	3959	-21.641737	-19.442551	0.013234	0.000043	0.000454	0.001196	0.000050	0.000207	0.000960	
16	71	221	735	20.000000	5	163392	25183	3.237967	14.678307	0.021218	0.000153	0.001976	0.004763	0.000097	0.000361	0.004856	
0	2	133	1212	20.000000	5	162542	8511	-12.899696	-7.187979	0.021179	0.000066	0.000654	0.002541	0.000079	0.000185	0.002204	
21	2	133	1212	20.000000	5	162542	8511	-12.899696	-7.187979	0.022256	0.000112	0.000663	0.001890	0.000065	0.000194	0.002138	
3	6	193	836	20.000000	5	162378	10141	-20.755981	-17.221844	0.015680	0.000019	0.000773	0.002006	0.000051	0.000319	0.001743	
5	12	158	1014	20.000000	5	161385	6045	-27.967640	-24.648556	0.020022	0.000057	0.000468	0.001452	0.000072	0.000171	0.001678	
20	7	155	1027	20.000000	5	160368	6350	-25.500399	-21.220366	0.021382	0.000068	0.000237	0.001204	0.000045	0.000182	0.001319	
20	12	155	1014	20.000000	5	158340	7158	-28.750711	-22.649942	0.021255	0.000081	0.001390	0.000826	0.000065	0.000200	0.001910	
14	0	244	643	20.000000	5	157780	34039	-21.152775	-15.284681	0.020485	0.000042	0.003534	0.006467	0.000074	0.000527	0.006326	
14	77	244	643	20.000000	5	157780	34039	-21.152775	-15.284681	0.022344	0.000045	0.003253	0.005662	0.000059	0.000415	0.006696	
18	70	211	735	20.000000	5	156032	4803	-19.871449	-14.977820	0.013104	0.000062	0.001074	0.000812	0.000047	0.000271	0.001282	
18	71	211	735	20.000000	5	156032	3335	-24.277361	-20.325331	0.019913	0.000139	0.000649	0.000371	0.000054	0.000109	0.000702	
14	68	244	635	20.000000	5	155820	25349	36.190666	42.833015	0.012536	0.000069	0.004904	0.003934	0.000101	0.000491	0.004762	
9	7	150	1027	20.000000	5	155228	3778	-27.458889	-23.993254	0.020325	0.000119	0.000808	0.000371	0.000070	0.000140	0.000759	
7	7	149	1027	20.000000	5	154200	5324	-28.398586	-25.125565	0.016044	0.000028	0.000830	0.000597	0.000044	0.000163	0.000951	
9	12	150	1014	20.000000	5	153265	6367	-25.451138	-22.634611	0.020948	0.000076	0.000486	0.001362	0.000085	0.000236	0.001495	
4	76	279	545	20.000000	5	152880	2954	-21.297449	-18.056797	0.022211	0.000092	0.000155	0.000568	0.000037	0.000094	0.000467	
7	12	149	1014	20.000000	5	152250	6801	-28.772348	-24.263086	0.020133	0.000050	0.001088	0.000747	0.000079	0.000230	0.001900	
14	1	244	620	20.000000	5	152145	25962	-20.424591	-15.028278	0.020129	0.000044	0.002649	0.005496	0.000085	0.000476	0.004962	
